City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
591,93933,36.689582,-121.758398,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,0
641,93940,36.362741,-121.869685,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419.0,0
728,93950,36.618337,-121.926417,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,0
755,93953,36.587497,-121.944815,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,0
946,93960,36.414216,-121.360597,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097.0,0
961,93962,36.624641,-121.647195,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0
69,94002,37.509366,-122.306132,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8,0
114,94005,37.684694,-122.40712,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,0
242,94015,37.680844,-122.48131,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,0
404,94019,37.45567,-122.407992,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,6914.95,0
494,94020,37.285677,-122.224165,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,0
551,94021,37.266388,-122.26308,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,124.4,0
561,94022,37.349546,-122.134356,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0
561,94024,37.352911,-122.093002,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3827.9,0
612,94025,37.449551,-122.183762,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0
45,94027,37.454924,-122.203168,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0
623,94030,37.601248,-122.403099,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0
637,94037,37.540582,-122.509594,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0
651,94038,37.515556,-122.502311,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0
659,94041,37.388349,-122.075299,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0
659,94043,37.419725,-122.062947,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0
730,94044,37.573633,-122.455167,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0
760,94060,37.22565,-122.297533,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0
825,94062,37.410567,-122.297152,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0
825,94065,37.527497,-122.230941,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0
866,94066,37.624436,-122.430661,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0
867,94070,37.497915,-122.267361,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0
875,94074,37.331762,-122.341444,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0
985,94086,37.378541,-122.020456,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0
985,94087,37.3511,-122.037311,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0
872,94102,37.7795,-122.419233,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0
872,94103,37.773147,-122.411287,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0
872,94105,37.789168,-122.395009,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0
872,94107,37.768881,-122.395521,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0
872,94108,37.791998,-122.408653,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0
872,94109,37.794487,-122.42227,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0
872,94110,37.750021,-122.415201,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0
872,94111,37.801776,-122.402293,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0
872,94116,37.74441,-122.486764,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0
872,94118,37.781304,-122.461522,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0
872,94123,37.800254,-122.436975,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0
872,94124,37.731505,-122.384532,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0
872,94129,37.797526,-122.464531,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0
872,94130,37.820894,-122.369725,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0
872,94131,37.746699,-122.442833,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0
872,94133,37.802071,-122.411004,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0
872,94134,37.721052,-122.413573,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0
738,94301,37.444314,-122.149996,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0
738,94304,37.386978,-122.177746,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0
966,94305,37.424342,-122.165641,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0
888,94401,37.590421,-122.306467,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0
888,94402,37.556634,-122.317723,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0
888,94404,37.556094,-122.272437,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0
7,94501,37.774633,-122.274434,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0
7,94502,37.724817,-122.224363,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0
244,94506,37.791481,-121.903253,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0
8,94507,37.855717,-121.994813,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0
72,94510,38.113533,-122.11926,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0
76,94511,38.050558,-121.646924,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0
89,94512,38.140719,-121.838298,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0
111,94513,37.908242,-121.682472,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0
137,94515,38.629618,-122.593216,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0
214,94518,37.950248,-122.022455,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0
214,94519,37.990118,-122.012188,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0
214,94520,38.013825,-122.039144,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0
786,94523,37.95338,-122.076886,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0
235,94525,38.049292,-122.228415,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0
244,94526,37.815459,-121.977203,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0
289,94530,37.924838,-122.289145,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0
316,94533,38.287136,-122.02711,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0
1024,94535,38.265899,-121.939461,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0
351,94536,37.572273,-121.964583,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0
351,94538,37.505768,-121.962472,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0
351,94539,37.516791,-121.899117,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0
414,94541,37.674002,-122.076796,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0
414,94542,37.656695,-122.048361,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0
414,94544,37.639215,-122.037554,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0
414,94545,37.62984,-122.120843,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0
172,94546,37.708327,-122.083473,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0
421,94547,37.991259,-122.214945,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0
503,94549,37.907777,-122.127161,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0
543,94550,37.571748,-121.659562,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0
172,94552,37.722727,-122.02157,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0
664,94559,38.232389,-122.324944,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0
670,94560,37.504133,-122.032347,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0
721,94563,37.873916,-122.20522,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0
772,94564,37.996462,-122.293716,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0
778,94565,38.006047,-121.916834,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0
787,94566,37.633361,-121.862395,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0
839,94571,38.148862,-121.737696,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0
250,94576,38.554383,-122.474773,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0
881,94577,37.717196,-122.159338,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0
881,94578,37.704384,-122.126703,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0
881,94579,37.687264,-122.15728,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0
882,94580,37.676249,-122.132415,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0
894,94583,37.766556,-121.976784,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0
979,94585,38.197907,-122.017258,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0
986,94586,37.587494,-121.862856,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0
1047,94589,38.161321,-122.271588,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0
1047,94590,38.104705,-122.247387,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0
1047,94591,38.105733,-122.186338,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0
1047,94592,38.093701,-122.276589,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0
1066,94595,37.862128,-122.075197,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0
1066,94596,37.900662,-122.052782,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0
1066,94598,37.916648,-122.008483,0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0
1123,94599,38.421458,-122.365048,1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0
702,94605,37.758019,-122.138678,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0
702,94606,37.792489,-122.244314,1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0
702,94607,37.80707,-122.297401,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,0
702,94609,37.834341,-122.26437,1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65,0
702,94610,37.808731,-122.238708,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5,0
702,94612,37.809014,-122.269739,1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0
702,94618,37.84551,-122.235181,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0
702,94619,37.787186,-122.14633,0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3847.6,0
702,94621,37.750553,-122.197175,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0
74,94702,37.866009,-122.286228,0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,1387.35,0
74,94703,37.863843,-122.275684,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05,0
74,94704,37.871416,-122.246597,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,304.6,0
74,94705,37.858898,-122.240512,0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85,0
74,94707,37.897753,-122.279391,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0
74,94708,37.897743,-122.263124,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0
74,94709,37.878554,-122.26609,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,20.35,0
74,94710,37.872902,-122.303708,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0
296,94803,37.963995,-122.288296,1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,0
890,94806,37.980269,-122.342635,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0
893,94903,38.018065,-122.546024,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0
386,94904,37.946617,-122.563571,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0
70,94920,37.885629,-122.46858,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,552.65,0
96,94922,38.343282,-122.9755,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,1036.0,0
97,94923,38.377165,-123.037957,1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5,0
99,94924,37.943087,-122.72379,1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,928.4,0
222,94925,37.924014,-122.511694,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0
261,94929,38.24458,-122.956268,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0
315,94930,37.971751,-122.611873,0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5598.3,0
224,94931,38.326215,-122.718742,1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0
337,94933,38.010092,-122.689442,1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,678.75,0
454,94937,38.099323,-122.945723,1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0
507,94938,38.021772,-122.691744,1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0
595,94940,38.129308,-122.834815,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,0
622,94941,37.901371,-122.572024,0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,0
678,94946,38.065359,-122.665566,0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,0
693,94947,38.112166,-122.634384,0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0
693,94949,38.067204,-122.524004,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,233.65,0
757,94951,38.325599,-122.642352,1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,291.45,0
761,94952,38.237018,-122.77872,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0
761,94954,38.235021,-122.557332,0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,3263.9,0
790,94956,38.060264,-122.830646,0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2,0
863,94960,37.99272,-122.575026,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0
874,94963,38.00474,-122.663717,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65,0
892,94964,37.942551,-122.491642,0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0
970,94970,37.921137,-122.657562,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,0
1016,94971,38.240769,-122.901041,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,0
1049,94972,38.339996,-122.935056,1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,0
20,95002,37.449537,-121.994813,1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0
40,95004,36.878364,-121.629781,0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,355.9,0
115,95007,37.106902,-122.100006,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,129.15,0
155,95010,36.977025,-121.952864,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5,0
173,95012,36.784481,-121.759054,1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,0
350,95019,36.936228,-121.785559,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,109.6,0
368,95020,37.03889,-121.528955,0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,19.6,727.8,0
564,95030,37.222842,-121.988727,0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,893.0,0
564,95032,37.233034,-121.947427,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,19.6,763.1,0
564,95033,37.160194,-121.945611,0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,781.4,0
625,95035,37.441931,-121.878502,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,902.25,0
652,95039,36.863303,-121.781632,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1016.7,0
654,95041,37.051166,-122.056194,1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,5943.65,0
732,95043,36.525703,-120.952122,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,20.0,275.7,0
879,95045,36.810568,-121.503022,0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,78.45,3126.45,0
887,95046,37.084697,-121.606417,0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,1070.15,0
900,95051,37.348129,-121.98469,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,340.4,0
900,95054,37.393554,-121.965114,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,4299.2,0
902,95060,36.993451,-122.098858,1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,61.55,1093.2,0
902,95062,36.974575,-121.991149,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,521.9,0
902,95064,37.007882,-122.065975,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,40.3,1630.4,0
902,95065,37.031404,-121.981865,0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,713.6,0
916,95066,37.070177,-122.010077,0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,1265.65,0
912,95070,37.257772,-122.051824,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,4003.85,0
953,95073,37.023669,-121.946461,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,1401.4,0
878,95110,37.34667,-121.910019,1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1510.5,0
878,95112,37.343827,-121.883119,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,264.8,0
878,95116,37.350284,-121.852855,1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,4541.9,0
878,95117,37.311088,-121.961786,1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,4976.15,0
878,95118,37.255479,-121.889838,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,7542.25,0
878,95119,37.233226,-121.78809,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,251.25,0
878,95120,37.186141,-121.843554,0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,1595.5,0
878,95122,37.32886,-121.834567,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,685.55,0
878,95123,37.238758,-121.828375,0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3874.1,0
878,95124,37.257063,-121.923037,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,0
878,95125,37.294926,-121.894763,0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4916.95,0
878,95126,37.327069,-121.916819,0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,1373.0,0
878,95128,37.316146,-121.936285,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,49.8,0
878,95130,37.277592,-121.986477,1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,1548.65,0
878,95131,37.387027,-121.897775,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,3440.25,0
878,95133,37.371862,-121.860349,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,0
878,95134,37.42765,-121.945416,1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,1023.75,0
878,95138,37.246064,-121.749494,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,7074.4,0
653,95140,37.382909,-121.634151,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,6849.75,0
878,95148,37.339533,-121.777179,0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,3263.6,0
972,95202,37.959706,-121.287669,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1252.85,0
972,95203,37.954089,-121.329761,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,67.55,0
972,95204,37.974498,-121.319568,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,70.2,0
972,95205,37.965695,-121.260051,1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81.0,5750.0,0
972,95206,37.902422,-121.440029,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,1549.75,0
972,95207,38.002125,-121.324979,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1810.55,0
972,95210,38.033219,-121.297433,0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,7467.55,0
972,95212,38.049457,-121.21653,0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85.0,5484.4,0
972,95215,37.946282,-121.139499,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,294.9,0
972,95219,38.029729,-121.387999,0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,97.5,0
39,95223,38.32153,-120.236358,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,19.95,0
51,95224,38.208336,-120.339938,1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,476.8,0
125,95225,38.183918,-120.898817,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,101.65,0
146,95226,38.233879,-120.861666,0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,1130.85,0
198,95227,38.227285,-121.02789,0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,3532.25,0
216,95228,37.943954,-120.67108,0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,104.9,6891.45,0
320,95230,37.956963,-120.863055,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,1570.7,0
352,95231,37.873283,-121.292034,1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,520.95,0
370,95232,38.358464,-120.579304,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,7854.9,0
410,95233,38.184914,-120.364085,0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3581.4,0
537,95236,38.047746,-121.030499,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,1447.9,0
546,95237,38.166791,-121.14207,1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,8547.15,0
548,95240,38.123544,-121.159078,0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,727.85,0
548,95242,38.128087,-121.4078,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6,0
634,95245,38.304194,-120.592431,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,159.35,0
658,95246,38.264262,-120.515133,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85,0
661,95247,38.147852,-120.440124,1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,6069.25,0
862,95249,38.196497,-120.61689,0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,3274.35,0
1050,95252,38.156971,-120.849231,0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,6109.65,0
1064,95254,38.192608,-120.957842,0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,1122.4,0
